pmid_reference;pmc_reference;evidence_code;disease_db;disease_name;disease_abbreviation;associated_gene_or_locus;disease_synonym;disease_id;disease_id_in_text;gene_id_in_text;hpo_name;hpo_id;hp_synonym;negation;not_abnormal;sentence;sentence_location;disease_location;gene_location;co_occurrence;comments
PMID:26996948;PMC4833197;PCS;OMIM;"HYPERPHOSPHATASIA WITH MENTAL RETARDATION SYNDROME 4; HPMRS4";exact match (HPMRS4);PGAP3 ; -;615716;yes;611801;anorectal anomalies;HP:0012732;exact match; -; -; -;body (Table 1);body (Table 1);body (Introduction, Table 1);no;
PMID:26996948;PMC4833197;PCS;OMIM;"HYPERPHOSPHATASIA WITH MENTAL RETARDATION SYNDROME 5; HPMRS5";exact match (HPMRS5);PIGW; -;616025;yes;610275;anorectal anomalies;HP:0012732;exact match; -; -; -;body (Table 1);body (Table 1);body (Introduction, Table 1);no;
PMID:26996948;PMC4833197;PCS;OMIM;"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 42; MRT42";exact match (MRT42);PGAP1 ; -;615802;no;611655;congenital heart defects;HP:0001627;exact match; -; -; -;body (Table 1);body (Table 1);body (Introduction, Table 1);no;
PMID:26996948;PMC4833197;PCS;OMIM;"HYPERPHOSPHATASIA WITH MENTAL RETARDATION SYNDROME 4; HPMRS4";exact match (HPMRS4);PGAP3 ; -;615716;yes;611801;congenital heart defects;HP:0001627;exact match; -; -; -;body (Table 1);body (Table 1);body (Introduction, Table 1);no;
PMID:26996948;PMC4833197;PCS;OMIM;"HYPERPHOSPHATASIA WITH MENTAL RETARDATION SYNDROME 5; HPMRS5";exact match (HPMRS5);PIGW; -;616025;yes;610275;congenital heart defects;HP:0001627;exact match; -; -; -;body (Table 1);body (Table 1);body (Introduction, Table 1);no;
PMID:26996948;PMC4833197;PCS;OMIM;"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 42; MRT42";exact match (MRT42);PGAP1 ; -;615802;no;611655;facial dysmorpism;HP:0001999;exact match; -; -; -;body (Table 1);body (Table 1);body (Introduction, Table 1);no;
PMID:26996948;PMC4833197;PCS;OMIM;"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 42; MRT42";exact match (MRT42);PGAP1 ; -;615802;no;611655;hearing impairment;HP:0000365;exact match; -; -; -;body (Table 1);body (Table 1);body (Introduction, Table 1);no;
PMID:26996948;PMC4833197;PCS;OMIM;"HYPERPHOSPHATASIA WITH MENTAL RETARDATION SYNDROME 4; HPMRS4";exact match (HPMRS4);PGAP3 ; -;615716;yes;611801;hearing impairment;HP:0000365;exact match; -; -; -;body (Table 1);body (Table 1);body (Introduction, Table 1);no;
PMID:26996948;PMC4833197;PCS;OMIM;"MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME 1; MCAHS1";exact match (MCAHS1);PIGN; -;614080;yes;606097;hearing impairment;HP:0000365;exact match; -; -; -;body (Table 1);body (Table 1);body (Introduction, Table 1);no;
PMID:26996948;PMC4833197;PCS;OMIM;"HYPERPHOSPHATASIA WITH MENTAL RETARDATION SYNDROME 5; HPMRS5";exact match (HPMRS5);PIGW; -;616025;yes;610275;hearing impairment;HP:0000365;exact match; -; -; -;body (Table 1);body (Table 1);body (Introduction, Table 1);no;
PMID:26996948;PMC4833197;PCS;OMIM;"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 42; MRT42";exact match (MRT42);PGAP1 ; -;615802;no;611655;increased serum alkaline phosphatase;HP:0003155;exact match; -; -; -;body (Table 1);body (Table 1);body (Introduction, Table 1);no;
PMID:26996948;PMC4833197;PCS;OMIM;"MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME 1; MCAHS1";exact match (MCAHS1);PIGN; -;614080;yes;606097;increased serum alkaline phosphatase;HP:0003155;exact match; -; -; -;body (Table 1);body (Table 1);body (Introduction, Table 1);no;
PMID:26996948;PMC4833197;PCS;OMIM;"MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME 3; MCAHS3";exact match (MCAHS3);PIGT; -;615398;yes;610272;increased serum alkaline phosphatase;HP:0003155;exact match; -; -; -;body (Table 1);body (Table 1);body (Introduction, Table 1);no;
PMID:26996948;PMC4833197;PCS;OMIM;"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 42; MRT42";exact match (MRT42);PGAP1 ; -;615802;no;611655;urinary tract anomalies;HP:0000079;anomalies in urinary tract; -; -;Vesicoureteral reflex or anomalies in urinary tract ;body (Table 1);body (Table 1);body (Introduction, Table 1);no;
PMID:26996948;PMC4833197;PCS;OMIM;"HYPERPHOSPHATASIA WITH MENTAL RETARDATION SYNDROME 3; HPMRS3";exact match (HPMRS3);PGAP2 ; -;614207;yes;615187;urinary tract anomalies;HP:0000079;anomalies in urinary tract; -; -;Vesicoureteral reflex or anomalies in urinary tract ;body (Table 1);body (Table 1);body (Introduction, Table 1);no;
PMID:26996948;PMC4833197;PCS;OMIM;"HYPERPHOSPHATASIA WITH MENTAL RETARDATION SYNDROME 4; HPMRS4";exact match (HPMRS4);PGAP3 ; -;615716;yes;611801;urinary tract anomalies;HP:0000079;anomalies in urinary tract; -; -;Vesicoureteral reflex or anomalies in urinary tract ;body (Table 1);body (Table 1);body (Introduction, Table 1);no;
PMID:26996948;PMC4833197;PCS;OMIM;"HYPERPHOSPHATASIA WITH MENTAL RETARDATION SYNDROME 2; HPMRS2";exact match (HPMRS2);PIGO ; -;614749;yes;614730;urinary tract anomalies;HP:0000079;anomalies in urinary tract; -; -;Vesicoureteral reflex or anomalies in urinary tract ;body (Table 1);body (Table 1);body (Introduction, Table 1);no;
PMID:26996948;PMC4833197;PCS;OMIM;"HYPERPHOSPHATASIA WITH MENTAL RETARDATION SYNDROME 5; HPMRS5";exact match (HPMRS5);PIGW; -;616025;yes;610275;urinary tract anomalies;HP:0000079;anomalies in urinary tract; -; -;Vesicoureteral reflex or anomalies in urinary tract ;body (Table 1);body (Table 1);body (Introduction, Table 1);no;
PMID:27839872;PMC5142107;IEA;OMIM;"ANTERIOR SEGMENT DYSGENESIS 8; ASGD8";ASD;CPAMD8; -;617319;no;no;corneal opacity;HP:0007957;exact match;absent; -;Corneal opacity was absent and the fovea was not affected, distinguishing the condition of these four individuals from PAX6-associated disorders, which are characterized by reduced vision from foveal hypoplasia and corneal epithelial stem cell failure;body;title, abstract, body;title, abstract, body;no;negative relation can also be found in Table 1
PMID:27843125;PMC5097978;PCS;OMIM;AMELOGENESIS IMPERFECTA, TYPE IJ; -; -; -;617297;no;no;abnormality of dentin;HP:0010299;dentin defects;not; -;However, we could not identify any dentin defects in the affected individuals clinically and/or radiographically ;body;title, abstract, body; -;no;
PMID:29392890;PMC5947146;PCS;OMIM;"LOEYS -DIETZ SYNDROME 3; LDS3";LDS;SMAD3; -;613795;yes;no;ectopia lentis;HP:0001083;exact match;without; -;"Although no formal diagnostic criteria have been developed, genetic testing of the LDS genes should be considered in the following scenarios: (1) patients with the typical clinical trial of hypertelorism, cleft palate/bifid uvula and arterial tortuosity/aneurysm; (2) early onset aortic aneurysm with variable combination of other features including arachnodactyly, camptodactyly, club feet, craniosynostosis (all types), blue sclerae, thin skin with atrophic scars, easy bruising, joint hypermobility, bicuspid aortic valve, patent ductus arteriosus, atrial and ventricular septum defects; (3) sporadic young probands with aortic root dilatation/dissection; (4) families with autosomal dom- inant thoracic aortic aneurysms, especially those families with early onset aortic/arterial dissection, aortic disease beyond the aortic root (including cerebral arteries); (5) patients with a MS-like phenotype, especially those without ectopia lentis, but with aortic and skeletal features not fulfilling the MS diagnostic criteria; (6) patients with clinical features reminiscent of vascular Ehlers–Danlos syndrome (thin skin with atrophic scars, easy bruising, joint hypermobility) and normal type III collagen biochemistry and/or normal COL3A1 genetic testing";body (CLINICAL AND DIAGNOSTIC RELEVANCE);title, abstract, body (BACKGROUND, BIOLOGICAL RELEVANCE, CLINICAL AND DIAGNOSTIC RELEVANCE, FUTURE PROSPECTS);abstract, body (VARIANTS, BIOLOGICAL RELEVANCE, CLINICAL RELEVANCE);yes (disease_abbreviation);
PMID:31649276;PMC7056642;PCS;OMIM;"TREACHER COLLINS SYNDROME 4; TCS4";TCS;POLR1B; -;618939;no;no;abnormality of limbs;HP:0040064;anomaly of the limbs;N; -; -;body (Table 1);title, abstract, body (INTRODUCTION, MATERIALS AND METHODS, RESULTS, DISCUSSION);title, abstract, body (INTRODUCTION, MATERIALS AND METHODS, RESULTS, DISCUSSION);no;
PMID:31649276;PMC7056642;PCS;OMIM;"TREACHER COLLINS SYNDROME 4; TCS4";TCS;POLR1B; -;618939;no;no;intellectual disability;HP:0001249;exact match;N; -; -;body (Table 1);title, abstract, body (INTRODUCTION, MATERIALS AND METHODS, RESULTS, DISCUSSION);title, abstract, body (INTRODUCTION, MATERIALS AND METHODS, RESULTS, DISCUSSION);no;
PMID:33772159; -;PCS;OMIM;"NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA, NEUROPATHY, AND DEAFNESS; NEDHND";exact match (NEDHND);SPTBN4; -;617519;yes;no;demyelinating peripheral neuropathy ;HP:0007108;exact match;N; -; -;body (Table 1);abstract, body (Introduction);title, abstract, body (Introduction, Results, Discussion);no;"article associates phenotype 'Demyelinating peripheral neuropathy' to the id HP:0003448(==Decreased sensory nerve conduction velocity) -> exemplo de falta de coerencia(?); Some negative relations can oftentime be found in the Clinical Reports section, but only in regard to one patient, i.e. we have to be careful in order to only consider negative relations that refer to all patients of the study (example: pmid:33772159, the negative relation can be found sumarized in table 1, were we can see that all patients don't have demyelinating peripheral neuropathy, but on the other hande there are 3 negation sentences in the article: ""Nerve conduction studies and EMG were entirely normal"", ""She had horizontal nystagmus. EEG or BERA were not recorded. Sensory-nerve action potentials and motor action potentials were normal"", ""Nerve conduction studies showed normal sensory and motor conduction velocities, with low- amplitude motor responses"" - maybe if we have more than one negation sentence for the same phenotype this can make it a good candidate for a negative relation)"
PMID:7627690; -;PCS;OMIM;"FAMILIAL HDL DEFICIENCY; FHD"; -; -; -;604091;no;no;increased triglycerides;HP:0002155;elevated triglycerides;not; -;The data reveal that the molecular defect in our patients with severe hypoalphalipoproteinemia is not linked to the apo AI -CIII -AIV gene cluster, LCAT activity, elevated triglycerides, or lipoprotein lipase gene defects;abstract;title, abstract; -;no;
PMID:7803799; -;PCS;OMIM;"SPHEROCYTOSIS, TYPE 5; SPH5"; -; -; -;612690;no;no;abnormal leukocyte count;HP:0011893;leukocyte count; -;normal;The leukocyte and platelet counts were normal;body (MATERIAL AND METHODS);body (DISCUSSION; -;no;
PMID:7803799; -;PCS;OMIM;"SPHEROCYTOSIS, TYPE 5; SPH5"; -; -; -;612690;no;no;abnormal platelet count;HP:0011873;platelet count; -;normal;The leukocyte and platelet counts were normal;body (MATERIAL AND METHODS);body (DISCUSSION; -;no;
PMID:8825931;PMC1051784;PCS;OMIM;CAFE-AU-LAIT SPOTS, MULTIPLE;CALS; -; -;114030;no;no;Lisch nodules;HP:0009737;exact match;no; -;On ocular examination no Lisch nodules were found;body;title, abstract, body; -;no;
PMID:8825931;PMC1051784;PCS;OMIM;CAFE-AU-LAIT SPOTS, MULTIPLE;CALS; -; -;114030;no;no;neurofibromas;HP:0001067;exact match;none; -;None of the patient shad either axillary or inguinal freckling or neurofibromas ;body;title, abstract, body; -;no;
PMID:8852669; -;PCS;OMIM;CATARACT, ANTERIOR POLAR, 2; -; -; -;601202;no;no;anterior lenticonus;HP:0011501;exact match;no; -; There was no evidence of anterior lenticonus (symptomatic of Alport syndrome) and no family history of other ocular or systemic abnormalities;body (RESULTS);title, abstract, body (INTRODUCTION, RESULTS, DISCUSSION); -;no;
