#disease-db	disease-identifier	disease-name	negation	HPO-ID	reference	evidence-code	onset	frequencyHPO	modifier	sub-ontology	alt-names	curators	frequencyRaw	sex
OMIM	601709	#601709 QUEBEC PLATELET DISORDER; QPD;;BLEEDING DISORDER, PLATELET-TYPE, 5; BDPLT5;;FACTOR V QUEBEC	NOT	HP:0011875	OMIM:601709	TAS			 	P		HPO:skoehler[2014-11-27]	-	-
OMIM	601764	SEIZURES, BENIGN FAMILIAL INFANTILE, 1; BFIS1	NOT	HP:0012759	OMIM:601764	TAS			 	P		HPO:skoehler[2014-11-27]	-	-
OMIM	601816	BILIRUBIN, SERUM LEVEL OF, QUANTITATIVE TRAIT LOCUS 1; BILIQTL1	NOT	HP:0001677	OMIM:601816	TAS			 	P		HPO:probinson[2017-05-29]	-	-
OMIM	601829	ACROFACIAL DYSOSTOSIS, PALAGONIA TYPE	NOT	HP:0001249	OMIM:601829	TAS			 	P		HPO:skoehler[2014-11-26]	-	-
OMIM	601869	#601869 DEAFNESS, AUTOSOMAL RECESSIVE 15; DFNB15;;DEAFNESS, AUTOSOMAL RECESSIVE 72; DFNB72;;DEAFNESS, AUTOSOMAL RECESSIVE 95; DFNB95	NOT	HP:0000505	PMID:21660509	PCS			 	P		HP:probinson[2019-03-09]	-	-
OMIM	601869	#601869 DEAFNESS, AUTOSOMAL RECESSIVE 15; DFNB15;;DEAFNESS, AUTOSOMAL RECESSIVE 72; DFNB72;;DEAFNESS, AUTOSOMAL RECESSIVE 95; DFNB95	NOT	HP:0001751	PMID:21660509	PCS			 	P		HP:probinson[2019-03-09]	-	-
OMIM	601869	#601869 DEAFNESS, AUTOSOMAL RECESSIVE 15; DFNB15;;DEAFNESS, AUTOSOMAL RECESSIVE 72; DFNB72;;DEAFNESS, AUTOSOMAL RECESSIVE 95; DFNB95	NOT	HP:0001999	PMID:21660509	PCS			 	P		HP:probinson[2019-03-09]	-	-
OMIM	602032	Ectodermal dysplasia 4, hair/nail type	NOT	HP:0000164	OMIM:602032	TAS			 	P	ECTODERMAL DYSPLASIA 4, HAIR/NAIL TYPE	HPO:skoehler[2014-11-26]	-	-
OMIM	602032	Ectodermal dysplasia 4, hair/nail type	NOT	HP:0000971	OMIM:602032	TAS			 	P	ECTODERMAL DYSPLASIA 4, HAIR/NAIL TYPE	HPO:skoehler[2014-01-28]	-	-
OMIM	602032	Ectodermal dysplasia 4, hair/nail type	NOT	HP:0001249	OMIM:602032	TAS			 	P	ECTODERMAL DYSPLASIA 4, HAIR/NAIL TYPE	HPO:skoehler[2014-01-28]	-	-
OMIM	602066	#602066 CONVULSIONS, FAMILIAL INFANTILE, WITH PAROXYSMAL CHOREOATHETOSIS;ICCA;;INFANTILE CONVULSIONS AND PAROXYSMAL CHOREOATHETOSIS, FAMILIAL;;ICCA SYNDROME;;PAROXYSMAL KINESIGENIC DYSKINESIA WITH INFANTILE CONVULSIONS; PKD/IC	NOT	HP:0012759	OMIM:602066	TAS			 	P		HPO:skoehler[2014-11-27]	-	-
OMIM	602099	#602099 AMYOTROPHIC LATERAL SCLEROSIS 5, JUVENILE; ALS5	NOT	HP:0100543	OMIM:602099	TAS			 	P		HPO:skoehler[2015-11-15]	-	-
OMIM	602111	#602111 SPONDYLOEPIMETAPHYSEAL DYSPLASIA, MISSOURI TYPE;;SEMD, MISSOURI TYPEMETAPHYSEAL ANADYSPLASIA 1, INCLUDED; MANDP1, INCLUDED	NOT	HP:0003310	OMIM:602111	TAS			 	P		HPO:skoehler[2014-11-27]	-	-
OMIM	602400	ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 11; ARCI11	NOT	HP:0001597	PMID:17273967	PCS			 	P		HPO:skoehler[2014-11-26]	-	-
OMIM	602401	ECTODERMAL DYSPLASIA 8, HAIR/TOOTH/NAIL TYPE	NOT	HP:0000971	OMIM:602401	TAS			 	P		HPO:skoehler[2013-06-10]	-	-
OMIM	602471	#602471 SHORT STATURE, AUDITORY CANAL ATRESIA, MANDIBULAR HYPOPLASIA, ANDSKELETAL ABNORMALITIES; SAMS	NOT	HP:0001249	OMIM:602471	TAS			 	P		HPO:skoehler[2014-11-26]	-	-
OMIM	602668	DYSTROPHIA MYOTONICA 2	NOT	HP:0001249	OMIM:602668	IEA			 	P		HPO:skoehler[2010-06-18]	-	-
OMIM	602849	Muenke syndrome	NOT	HP:0000002	OMIM:602849	TAS			 	P	MUENKE SYNDROME	HPO:skoehler[2014-11-26]	-	-
OMIM	602849	Muenke syndrome	NOT	HP:0002676	PMID:26740388	PCS			 	P	MUENKE SYNDROME	HP:probinson[2019-04-18]	-	-
OMIM	602875	#602875 ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE; AMDMST. HELENA DYSPLASIA, INCLUDED	NOT	HP:0000240	OMIM:602875	TAS			 	P		HPO:skoehler[2014-11-27]	-	-
OMIM	602875	#602875 ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE; AMDMST. HELENA DYSPLASIA, INCLUDED	NOT	HP:0001249	OMIM:602875	TAS			 	P		HPO:skoehler[2014-11-26]	-	-
OMIM	603546	SPONDYLOEPIMETAPHYSEAL DYSPLASIA WITH JOINT LAXITY, TYPE 2	NOT	HP:0001058	OMIM:603546	TAS			 	P		HPO:skoehler[2014-11-27]	-	-
OMIM	603813	HYPERCHOLESTEROLEMIA, AUTOSOMAL RECESSIVE; ARH	NOT	HP:0003077	OMIM:603813	IEA			 	P		HPO:skoehler[2013-01-14]	-	-
OMIM	604091	HDL deficiency, familial, 1	NOT	HP:0002155	PMID:7627690	PCS			 	P	HDL DEFICIENCY, FAMILIAL, 1	HPO:lccarmody[2018-10-04]	-	-
OMIM	604093	KERATOSIS PILARIS ATROPHICANS; KPA	NOT	HP:0000504	PMID:26142438	TAS			 	P		HPO:lccarmody[2018-10-03];HPO:lccarmody[2018-10-03]	-	-
OMIM	604093	KERATOSIS PILARIS ATROPHICANS; KPA	NOT	HP:0001249	PMID:26142438	TAS			 	P		HPO:lccarmody[2018-10-03];HPO:lccarmody[2018-10-03]	-	-
OMIM	604117	VOHWINKEL SYNDROME, VARIANT FORM	NOT	HP:0000164	OMIM:604117	TAS			 	P		HPO:skoehler[2015-06-22]	-	-
OMIM	604117	VOHWINKEL SYNDROME, VARIANT FORM	NOT	HP:0000364	OMIM:604117	TAS			 	P		HPO:skoehler[2015-06-22]	-	-
OMIM	604117	VOHWINKEL SYNDROME, VARIANT FORM	NOT	HP:0001595	OMIM:604117	TAS			 	P		HPO:skoehler[2015-06-22]	-	-
OMIM	604117	VOHWINKEL SYNDROME, VARIANT FORM	NOT	HP:0001597	OMIM:604117	TAS			 	P		HPO:skoehler[2015-06-22]	-	-
OMIM	604308	#604308 MASS SYNDROME;;MASS PHENOTYPE;;OVERLAP CONNECTIVE TISSUE DISEASE; OCTD	NOT	HP:0001083	OMIM:604308	TAS			 	P		HPO:skoehler[2013-02-23]	-	-
OMIM	604379	HYPOTRICHOSIS 7; HYPT7	NOT	HP:0000164	OMIM:604379	TAS			 	P		HPO:skoehler[2014-11-26]	-	-
OMIM	604379	HYPOTRICHOSIS 7; HYPT7	NOT	HP:0000951	OMIM:604379	TAS			 	P		HPO:skoehler[2014-11-27]	-	-
OMIM	604379	HYPOTRICHOSIS 7; HYPT7	NOT	HP:0000971	OMIM:604379	TAS			 	P		HPO:skoehler[2013-06-10]	-	-
OMIM	604379	HYPOTRICHOSIS 7; HYPT7	NOT	HP:0001597	OMIM:604379	TAS			 	P		HPO:skoehler[2014-11-26]	-	-
OMIM	604387	#604387 NEPHRONOPHTHISIS 3; NPHP3;;NPH3	NOT	HP:0000093	OMIM:604387	IEA			 	P		HPO:skoehler[2010-06-18]	-	-
OMIM	604387	#604387 NEPHRONOPHTHISIS 3; NPHP3;;NPH3	NOT	HP:0000093	OMIM:604387	TAS			 	P		HPO:skoehler[2013-05-30]	-	-
OMIM	604387	#604387 NEPHRONOPHTHISIS 3; NPHP3;;NPH3	NOT	HP:0000790	OMIM:604387	IEA			 	P		HPO:skoehler[2010-06-18]	-	-
OMIM	604387	#604387 NEPHRONOPHTHISIS 3; NPHP3;;NPH3	NOT	HP:0000790	OMIM:604387	TAS			 	P		HPO:skoehler[2013-05-30]	-	-
OMIM	604757	CRANIOSYNOSTOSIS 2	NOT	HP:0001249	OMIM:604757	TAS			 	P		HPO:skoehler[2017-07-13]	-	-
OMIM	604765	#604765 CARDIOMYOPATHY, DILATED, 1I; CMD1I	NOT	HP:0003236	PMID:10430757	PCS			 	P		HPO:probinson[2013-02-23]	-	-
OMIM	604841	STICKLER SYNDROME, TYPE II	NOT	HP:0004322	OMIM:604841	TAS			 	P		HPO:probinson[2012-07-26]	-	-
OMIM	604928	WOLFRAM SYNDROME 2; WFS2	NOT	HP:0000873	PMID:10739754	PCS			 	P		HPO:probinson[2013-02-24]	-	-
OMIM	605249	SEBASTIAN SYNDROME	NOT	HP:0000123	OMIM:605249	TAS			 	P		HPO:skoehler[2013-05-30]	-	-
OMIM	605249	SEBASTIAN SYNDROME	NOT	HP:0000365	OMIM:605249	TAS			 	P		HPO:skoehler[2013-05-30]	-	-
OMIM	605249	SEBASTIAN SYNDROME	NOT	HP:0000518	OMIM:605249	TAS			 	P		HPO:skoehler[2013-05-30]	-	-
OMIM	605274	MESOMELIC DYSPLASIA, SAVARIRAYAN TYPE	NOT	HP:0001155	OMIM:605274	TAS			 	P		HPO:probinson[2009-02-17]	-	-
OMIM	605355	Nemaline myopathy 5, Amish type	NOT	HP:0001249	PMID:10952871	PCS			 	P	NEMALINE MYOPATHY 5, AMISH TYPE	HPO:skoehler[2014-11-26];HPO:probinson[2020-10-20]	-	-
OMIM	605389	Hypotrichosis 1	NOT	HP:0000164	OMIM:605389	IEA			 	P	HYPOTRICHOSIS 1	HPO:skoehler[2019-04-18]	-	-
OMIM	605389	Hypotrichosis 1	NOT	HP:0000951	OMIM:605389	IEA			 	P	HYPOTRICHOSIS 1	HPO:skoehler[2018-10-08]	-	-
OMIM	605389	Hypotrichosis 1	NOT	HP:0001597	OMIM:605389	IEA			 	P	HYPOTRICHOSIS 1	HPO:skoehler[2019-04-18]	-	-
OMIM	605751	#605751 SEIZURES, BENIGN FAMILIAL INFANTILE, 2; BFIS2;;CONVULSIONS, BENIGN FAMILIAL INFANTILE, 2; BFIC2	NOT	HP:0012759	OMIM:605751	TAS			 	P		HPO:skoehler[2014-11-27]	-	-
OMIM	605822	SPONDYLOOCULAR SYNDROME; SOS	NOT	HP:0000164	OMIM:605822	TAS			 	P		HPO:skoehler[2015-08-16]	-	-
OMIM	605822	SPONDYLOOCULAR SYNDROME; SOS	NOT	HP:0000591	OMIM:605822	TAS			 	P		HPO:skoehler[2015-08-16]	-	-
OMIM	606367	Immunodeficiency 41 with lymphoproliferation and autoimmunity		HP:0001890	PMID:9096364	PCS		HP:0040285	 	P	IMMUNODEFICIENCY 41 WITH LYMPHOPROLIFERATION AND AUTOIMMUNITY	HPO:skoehler[2015-08-02];HPO:probinson[2020-10-18]	0/1	-
OMIM	606407	HYPOTONIA-CYSTINURIA SYNDROME	NOT	HP:0001250	OMIM:606407	TAS			 	P		HPO:skoehler[2012-11-21]	-	-
OMIM	606407	HYPOTONIA-CYSTINURIA SYNDROME	NOT	HP:0011922	OMIM:606407	IEA			 	P		HPO:skoehler[2012-11-20]	-	-
OMIM	606408	EHLERS-DANLOS SYNDROME, CLASSIC-LIKE; EDSCLL	NOT	HP:0001058	OMIM:606408	TAS			 	P		HPO:skoehler[2014-11-27]	-	-
OMIM	606408	EHLERS-DANLOS SYNDROME, CLASSIC-LIKE; EDSCLL	NOT	HP:0100699	OMIM:606408	TAS			 	P		HPO:skoehler[2012-11-21]	-	-
OMIM	606640	AMYOTROPHIC LATERAL SCLEROSIS 3	NOT	HP:0000726	PMID:11706389	PCS			 	P		HPO:probinson[2017-06-25]	-	-
OMIM	606640	AMYOTROPHIC LATERAL SCLEROSIS 3	NOT	HP:0001272	PMID:11706389	PCS			 	P		HPO:probinson[2017-06-25]	-	-
OMIM	606688	#606688 SPONGIFORM ENCEPHALOPATHY WITH NEUROPSYCHIATRIC FEATURES	NOT	HP:0002185	OMIM:606688	IEA			 	P		HPO:skoehler[2010-06-18]	-	-
OMIM	606688	#606688 SPONGIFORM ENCEPHALOPATHY WITH NEUROPSYCHIATRIC FEATURES	NOT	HP:0002185	OMIM:606688	TAS			 	P		HPO:skoehler[2013-05-30]	-	-
OMIM	606711	SPECIFIC LANGUAGE IMPAIRMENT 1; SLI1	NOT	HP:0001249	OMIM:606711	TAS			 	P		HPO:skoehler[2014-11-26]	-	-
OMIM	606712	SPECIFIC LANGUAGE IMPAIRMENT 2; SLI2	NOT	HP:0001249	OMIM:606712	TAS			 	P		HPO:skoehler[2014-11-26]	-	-
OMIM	606744	SECKEL SYNDROME 2; SCKL2	NOT	HP:0000340	PMID:21998596	PCS			 	P		HPO:probinson[2013-02-24]	-	-
OMIM	606785	CRIGLER-NAJJAR SYNDROME, TYPE II	NOT	HP:0002910	OMIM:606785	TAS			 	P		HPO:probinson[2012-07-20]	-	-
OMIM	606835	#606835 DIGITAL ARTHROPATHY-BRACHYDACTYLY, FAMILIAL; FDAB	NOT	HP:0002750	OMIM:606835	TAS			 	P		HPO:probinson[2013-12-20]	-	-
OMIM	606854	POLYMICROGYRIA, BILATERAL FRONTOPARIETAL	NOT	HP:0001999	PMID:11845408	PCS			 	P		HP:probinson[2019-03-10]	-	-
OMIM	607016	SCHEIE SYNDROME	NOT	HP:0001249	OMIM:607016	TAS			 	P		HPO:skoehler[2014-11-26]	-	-
OMIM	607084	#607084 DEAFNESS, AUTOSOMAL RECESSIVE 31; DFNB31;;WHIRLER, MOUSE, HOMOLOG OF	NOT	HP:0008555	PMID:15841483	PCS			 	P		HPO:lccarmody[2018-10-02]	-	-
OMIM	607326	#607326 SMITH-MCCORT DYSPLASIA 1; SMC1;;SMC	NOT	HP:0001249	OMIM:607326	TAS			 	P		HPO:skoehler[2014-11-26]	-	-
OMIM	607364	#607364 BARTTER SYNDROME, TYPE 3;;BARTTER SYNDROME, CLASSICBARTTER SYNDROME, TYPE 3, WITH HYPOCALCIURIA, INCLUDED	NOT	HP:0000121	OMIM:607364	TAS			 	P		HPO:probinson[2009-02-17]	-	-
OMIM	607398	#607398 GLUCOCORTICOID DEFICIENCY 2; GCCD2;;FAMILIAL GLUCOCORTICOID DEFICIENCY 2; FGD2	NOT	HP:0040084	OMIM:607398	TAS			 	P		HPO:skoehler[2014-11-27]	-	-
OMIM	607398	#607398 GLUCOCORTICOID DEFICIENCY 2; GCCD2;;FAMILIAL GLUCOCORTICOID DEFICIENCY 2; FGD2	NOT	HP:0040085	OMIM:607398	TAS			 	P		HPO:skoehler[2014-11-27]	-	-
OMIM	607453	Deafness, autosomal dominant 44	NOT	HP:0000359	PMID:17503326	PCS			 	P	DEAFNESS, AUTOSOMAL DOMINANT 44	HPO:lccarmody[2018-06-13]	-	-
OMIM	607453	Deafness, autosomal dominant 44	NOT	HP:0000360	PMID:17503326	PCS			 	P	DEAFNESS, AUTOSOMAL DOMINANT 44	HPO:lccarmody[2018-06-13]	-	-
OMIM	607453	Deafness, autosomal dominant 44	NOT	HP:0001751	PMID:17503326	PCS			 	P	DEAFNESS, AUTOSOMAL DOMINANT 44	HPO:lccarmody[2018-06-13]	-	-
OMIM	607476	Newfoundland rod-cone dystrophy	NOT	HP:0007737	PMID:11868161	PCS			 	P	NEWFOUNDLAND ROD-CONE DYSTROPHY	HPO:probinson[2013-03-04]	-	-
OMIM	607594	#607594 IMMUNODEFICIENCY, COMMON VARIABLE, 1; CVID1;;ANTIBODY DEFICIENCY DUE TO ICOS DEFECTIMMUNODEFICIENCY, COMMON VARIABLE, INCLUDED; CVID, INCLUDED	NOT	HP:0011839	OMIM:607594	TAS			 	P		HPO:skoehler[2014-11-27]	-	-
OMIM	607602	ICHTHYOSIS, CYCLIC, WITH EPIDERMOLYTIC HYPERKERATOSIS	NOT	HP:0001595	OMIM:607602	TAS			 	P		HPO:probinson[2009-02-17]	-	-
OMIM	607602	ICHTHYOSIS, CYCLIC, WITH EPIDERMOLYTIC HYPERKERATOSIS	NOT	HP:0001597	OMIM:607602	TAS			 	P		HPO:probinson[2009-02-17]	-	-
OMIM	607616	NIEMANN-PICK DISEASE, TYPE B	NOT	HP:0000707	OMIM:607616	IEA			 	P		HPO:iea[2009-02-17]	-	-
OMIM	607634	OSTEOPETROSIS, AUTOSOMAL DOMINANT 1; OPTA1	NOT	HP:0002757	OMIM:607634	IEA			 	P		HPO:skoehler[2010-06-18]	-	-
OMIM	607634	OSTEOPETROSIS, AUTOSOMAL DOMINANT 1; OPTA1	NOT	HP:0003148	OMIM:607634	TAS			 	P		HPO:probinson[2013-12-15]	-	-
OMIM	607636	VAN BUCHEM DISEASE, TYPE 2	NOT	HP:0003155	OMIM:607636	TAS			 	P		HPO:skoehler[2013-12-15]	-	-
OMIM	607654	Keratosis palmoplantaris striata III	NOT	HP:0001595	PMID:11982762	PCS			 	P	KERATOSIS PALMOPLANTARIS STRIATA III	HPO:skoehler[2013-03-04];HPO:probinson[2020-07-23]	-	-
OMIM	607654	Keratosis palmoplantaris striata III	NOT	HP:0001597	PMID:11982762	PCS			 	P	KERATOSIS PALMOPLANTARIS STRIATA III	HPO:skoehler[2013-03-04];HPO:probinson[2020-07-23]	-	-
OMIM	607676	Immunodeficiency 67	NOT	HP:0010975	PMID:12637671	PCS			 	P	IMMUNODEFICIENCY 67	HPO:probinson[2020-07-25]	-	-
OMIM	607676	Immunodeficiency 67	NOT	HP:0011839	PMID:12637671	PCS			 	P	IMMUNODEFICIENCY 67	HPO:probinson[2020-07-25]	-	-
OMIM	607676	Immunodeficiency 67	NOT	HP:0040089	PMID:12637671	PCS			 	P	IMMUNODEFICIENCY 67	HPO:probinson[2020-07-25]	-	-
OMIM	607682	#607682 EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 9; EIG9EPILEPSY, JUVENILE MYOCLONIC, SUSCEPTIBILITY TO, 6, INCLUDED; EJM6,INCLUDED	NOT	HP:0001249	OMIM:607682	TAS			 	P		HPO:skoehler[2014-11-26]	-	-
OMIM	607745	SEIZURES, BENIGN FAMILIAL INFANTILE, 3; BFIS3	NOT	HP:0012759	OMIM:607745	TAS			 	P		HPO:skoehler[2014-11-27]	-	-
OMIM	607778	ACROCAPITOFEMORAL DYSPLASIA; ACFD	NOT	HP:0001249	OMIM:607778	TAS			 	P		HPO:skoehler[2014-11-26]	-	-
OMIM	607823	Hypotrichosis-lymphedema-telangiectasia syndrome	NOT	HP:0000971	OMIM:607823	TAS			 	P	HYPOTRICHOSIS-LYMPHEDEMA-TELANGIECTASIA SYNDROME	HPO:skoehler[2013-06-10]	-	-
OMIM	608161	MACULAR DYSTROPHY, VITELLIFORM, 3; VMD3	NOT	HP:0000551	OMIM:608161	TAS			 	P		HPO:skoehler[2015-01-20]	-	-
OMIM	608320	CORONARY ARTERY DISEASE, AUTOSOMAL DOMINANT, 1; ADCAD1	NOT	HP:0000819	OMIM:608320	IEA			 	P		HPO:skoehler[2010-06-18]	-	-
OMIM	608320	CORONARY ARTERY DISEASE, AUTOSOMAL DOMINANT, 1; ADCAD1	NOT	HP:0001627	OMIM:608320	TAS			 	P		HPO:skoehler[2015-12-30]	-	-
OMIM	608320	CORONARY ARTERY DISEASE, AUTOSOMAL DOMINANT, 1; ADCAD1	NOT	HP:0030680	OMIM:608320	IEA			 	P		HPO:skoehler[2010-06-18]	-	-
OMIM	608320	CORONARY ARTERY DISEASE, AUTOSOMAL DOMINANT, 1; ADCAD1	NOT	HP:0100651	OMIM:608320	TAS			 	P		HPO:skoehler[2013-05-30]	-	-
OMIM	608323	CHARCOT-MARIE-TOOTH DISEASE, DOMINANT INTERMEDIATE C; CMTDIC	NOT	HP:0003383	OMIM:608323	TAS			 	P		HPO:skoehler[2013-05-31]	-	-
OMIM	608345	NYSTAGMUS 3, CONGENITAL, AUTOSOMAL DOMINANT; NYS3	NOT	HP:0000505	OMIM:608345	TAS			 	P		HPO:probinson[2009-02-17]	-	-
OMIM	608358	#608358 MYOPATHY, MYOSIN STORAGE;;MYOPATHY, HYALINE BODY, AUTOSOMAL DOMINANT	NOT	HP:0001639	OMIM:608358	IEA			 	P		HPO:skoehler[2010-06-18]	-	-
OMIM	608358	#608358 MYOPATHY, MYOSIN STORAGE;;MYOPATHY, HYALINE BODY, AUTOSOMAL DOMINANT	NOT	HP:0001639	OMIM:608358	TAS			 	P		HPO:skoehler[2013-05-30]	-	-
OMIM	608390	MYOTONIA, POTASSIUM-AGGRAVATED	NOT	HP:0001324	OMIM:608390	IEA			 	P		HPO:skoehler[2010-06-20]	-	-
OMIM	608415	BRADYOPSIA	NOT	HP:0000551	PMID:14702087	IEA			 	P		HPO:probinson[2019-05-20]	-	-
OMIM	608415	BRADYOPSIA	NOT	HP:0001098	PMID:14702087	IEA			 	P		HPO:probinson[2019-05-20]	-	-
OMIM	608432	608432 CRANIOSYNOSTOSIS, CALCIFICATION OF BASAL GANGLIA, AND FACIAL DYSMORPHISM	NOT	HP:0001249	OMIM:608432	TAS			 	P		HPO:skoehler[2014-11-26]	-	-
OMIM	608484	608484 CONGENITAL CORNEAL OPACITIES, CORNEA GUTTATA, AND CORECTOPIA;;CORNEAL OPACITIES, CONGENITAL, WITH CORNEA GUTTATA AND CORECTOPIA	NOT	HP:0000479	OMIM:608484	TAS			 	P		HPO:skoehler[2014-11-27]	-	-
OMIM	608565	#608565 DEAFNESS, AUTOSOMAL RECESSIVE 35; DFNB35	NOT	HP:0000504	PMID:18179891	PCS			 	P		HPO:lccarmody[2018-06-29]	-	-
OMIM	608565	#608565 DEAFNESS, AUTOSOMAL RECESSIVE 35; DFNB35	NOT	HP:0031703	PMID:18179891	PCS			 	P		HPO:lccarmody[2018-06-29]	-	-
OMIM	608571	ULNAR/FIBULAR RAY DEFECT AND BRACHYDACTYLY	NOT	HP:0000769	OMIM:608571	IEA			 	P		HPO:iea[2009-02-17]	-	-
OMIM	608571	ULNAR/FIBULAR RAY DEFECT AND BRACHYDACTYLY	NOT	HP:0000971	OMIM:608571	TAS			 	P		HPO:skoehler[2017-07-13]	-	-
OMIM	608571	ULNAR/FIBULAR RAY DEFECT AND BRACHYDACTYLY	NOT	HP:0000975	OMIM:608571	IEA			 	P		HPO:skoehler[2010-06-20]	-	-
OMIM	608627	#608627 AMYOTROPHIC LATERAL SCLEROSIS 8; ALS8	NOT	HP:0100543	OMIM:608627	TAS			 	P		HPO:skoehler[2015-08-16]	-	-
OMIM	608647	#608647 CILIARY DYSKINESIA, PRIMARY, 5; CILD5;;CILIARY DYSKINESIA, PRIMARY, 5, WITHOUT SITUS INVERSUS	NOT	HP:0001696	OMIM:608647	TAS			 	P		HPO:skoehler[2012-11-20]	-	-
OMIM	608776	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Il; CDG1L	NOT	HP:0009125	PMID:15945070	PCS			 	P	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IL; CDG1L	HPO:probinson[2017-06-25]	-	-
OMIM	608807	MUSCULAR DYSTROPHY, LIMB-GIRDLE, AUTOSOMAL RECESSIVE 10; LGMDR10	NOT	HP:0001638	OMIM:608807	TAS			 	P		HPO:skoehler[2010-06-18]	-	-
OMIM	608850	MACULAR DYSTROPHY, RETINAL, 3; MCDR3	NOT	HP:0000512	OMIM:608850	IEA			 	P		HPO:skoehler[2018-10-08]	-	-
OMIM	608940	#608940 SPONDYLOMETAPHYSEAL DYSPLASIA WITH CONE-ROD DYSTROPHY; SMDCRD	NOT	HP:0001999	OMIM:608940	TAS			 	P		HPO:probinson[2015-02-22]	-	-
OMIM	608984	ATAXIA, SENSORY, AUTOSOMAL DOMINANT	NOT	HP:0001317	OMIM:608984	IEA			 	P		HPO:skoehler[2010-06-18]	-	-
OMIM	609152	#609152 HYPERTHYROIDISM, NONAUTOIMMUNE;;HYPERTHYROIDISM, CONGENITAL NONAUTOIMMUNE;;HYPERTHYROIDISM, NONAUTOIMMUNE, AUTOSOMAL DOMINANT;;TOXIC THYROID HYPERPLASIA, AUTOSOMAL DOMINANT	NOT	HP:0000520	OMIM:609152	IEA			 	P		HPO:skoehler[2009-02-17]	-	-
OMIM	609152	#609152 HYPERTHYROIDISM, NONAUTOIMMUNE;;HYPERTHYROIDISM, CONGENITAL NONAUTOIMMUNE;;HYPERTHYROIDISM, NONAUTOIMMUNE, AUTOSOMAL DOMINANT;;TOXIC THYROID HYPERPLASIA, AUTOSOMAL DOMINANT	NOT	HP:0200028	OMIM:609152	IEA			 	P		HPO:skoehler[2009-02-17]	-	-
OMIM	609153	PSEUDOHYPERKALEMIA, FAMILIAL, 2, DUE TO RED CELL LEAK	NOT	HP:0001878	PMID:2766660	PCS			 	P		HPO:lccarmody[2018-10-03]	-	-
OMIM	609161	#609161 STRIATAL DEGENERATION, AUTOSOMAL DOMINANT; ADSD	NOT	HP:0001337	OMIM:609161	IEA			 	P		HPO:skoehler[2010-06-18]	-	-
OMIM	609161	#609161 STRIATAL DEGENERATION, AUTOSOMAL DOMINANT; ADSD	NOT	HP:0001337	OMIM:609161	TAS			 	P		HPO:skoehler[2013-05-30]	-	-
OMIM	609192	LOEYS-DIETZ SYNDROME, TYPE 1A LOEYS-DIETZ AORTIC ANEURYSM SYNDROME	NOT	HP:0001083	PMID:16928994	PCS			 	P		HPO:probinson[2018-06-26]	-	-
OMIM	609197	%609197 GLUCOCORTICOID DEFICIENCY 3; GCCD3;;FAMILIAL GLUCOCORTICOID DEFICIENCY 3; FGD3;;GLUCOCORTICOID DEFICIENCY 2, FORMERLY; GCCD2, FORMERLY	NOT	HP:0040084	OMIM:609197	TAS			 	P		HPO:skoehler[2014-11-27]	-	-
OMIM	609197	%609197 GLUCOCORTICOID DEFICIENCY 3; GCCD3;;FAMILIAL GLUCOCORTICOID DEFICIENCY 3; FGD3;;GLUCOCORTICOID DEFICIENCY 2, FORMERLY; GCCD2, FORMERLY	NOT	HP:0040085	OMIM:609197	TAS			 	P		HPO:skoehler[2014-11-27]	-	-
OMIM	609227	#609227 GRISCELLI SYNDROME, TYPE 3; GS3	NOT	HP:0000707	OMIM:609227	IEA			 	P		HPO:skoehler[2010-06-18]	-	-
OMIM	609227	#609227 GRISCELLI SYNDROME, TYPE 3; GS3	NOT	HP:0002721	OMIM:609227	TAS			 	P		HPO:probinson[2009-02-17]	-	-
OMIM	609273	NEMALINE MYOPATHY 6	NOT	HP:0010628	OMIM:609273	TAS			 	P		HPO:skoehler[2013-05-30]	-	-
OMIM	609283	PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL DOMINANT 2; PEOA2	NOT	HP:0002151	OMIM:609283	TAS			 	P		HPO:skoehler[2009-02-17]	-	-
OMIM	609325	EPIPHYSEAL DYSPLASIA, MULTIPLE, WITH MINIEPIPHYSES	NOT	HP:0003468	OMIM:609325	TAS			 	P		HPO:skoehler[2015-01-04]	-	-
OMIM	609533	DEAFNESS, AUTOSOMAL RECESSIVE 23	NOT	HP:0000505	OMIM:609533	IEA			 	P		HPO:iea[2009-02-17]	-	-
OMIM	609647	DEAFNESS, NEUROSENSORY, AUTOSOMAL RECESSIVE 46	NOT	HP:0001249	PMID:15637723	PCS			 	P		HPO:lccarmody[2018-10-02]	-	-
OMIM	609647	DEAFNESS, NEUROSENSORY, AUTOSOMAL RECESSIVE 46	NOT	HP:0008555	PMID:15637723	PCS			 	P		HPO:lccarmody[2018-10-02]	-	-
